"is_challenger","match_id","game_length","placement","level","last_round","gold_left","n_legend","avg_unit_level","board_cost","match_avg_unit_level","match_avg_board_cost"
"Challenger","NA1_4802782016",2085,"5","8",31,5,"0",2.125,34,1.93030753968254,39.625
"Master/Grandmaster","NA1_4802782016",2085,"4","7",34,1,"1",2,34,1.93030753968254,39.625
"Master/Grandmaster","NA1_4802782016",2085,"3","7",35,5,"1",1.85714285714286,39,1.93030753968254,39.625
"Challenger","NA1_4802784438",2028,"3","7",34,0,"0",2.71428571428571,46,2.11624313186813,43.375
"Challenger","NA1_4802784438",2028,"7","8",30,3,"1",1.875,47,2.11624313186813,43.375
"Master/Grandmaster","NA1_4802784438",2028,"4","7",34,1,"1",2.14285714285714,37,2.11624313186813,43.375
"Master/Grandmaster","NA1_4802784510",2025,"3","7",31,28,"0",1.85714285714286,35,1.92063492063492,42
"Challenger","NA1_4802784510",2025,"1","9",34,28,"0",1.88888888888889,55,1.92063492063492,42
"Master/Grandmaster","NA1_4802784510",2025,"6","7",28,13,"0",2.14285714285714,31,1.92063492063492,42
"Challenger","NA1_4802785155",2274,"7","8",27,2,"1",1.625,31,1.80649801587302,44.375
"Challenger","NA1_4802785155",2274,"1","9",40,1,"0",2.1,64,1.80649801587302,44.375
"Challenger","NA1_4802785155",2274,"2","9",40,2,"0",2.2,56,1.80649801587302,44.375
"Master/Grandmaster","NA1_4802786459",1970,"3","8",34,1,"1",2.22222222222222,53,1.89791666666667,45.875
"Challenger","NA1_4802786459",1970,"8","9",27,1,"0",1.22222222222222,35,1.89791666666667,45.875
"Master/Grandmaster","NA1_4802786459",1970,"7","7",27,2,"0",1.5,46,1.89791666666667,45.875
"Master/Grandmaster","NA1_4802793583",2097,"8","7",24,0,"0",2.14285714285714,38,1.7702876984127,44.375
"Master/Grandmaster","NA1_4802793583",2097,"7","8",27,0,"0",1.44444444444444,41,1.7702876984127,44.375
"Master/Grandmaster","NA1_4802793583",2097,"2","9",37,2,"1",1.88888888888889,47,1.7702876984127,44.375
"Challenger","NA1_4802795052",2355,"3","7",31,27,"0",2.14285714285714,38,1.93973214285714,45.25
"Master/Grandmaster","NA1_4802795052",2355,"2","9",40,2,"0",2,55,1.93973214285714,45.25
"Challenger","NA1_4802795052",2355,"1","8",40,10,"1",2.22222222222222,58,1.93973214285714,45.25
"Master/Grandmaster","NA1_4802797408",2075,"8","5",24,20,"1",2,20,1.87748015873016,40.125
"Master/Grandmaster","NA1_4802797408",2075,"2","9",38,0,"1",1.55555555555556,46,1.87748015873016,40.125
"Master/Grandmaster","NA1_4802797408",2075,"4","8",31,0,"1",1.75,45,1.87748015873016,40.125
"Master/Grandmaster","NA1_4802798232",2128,"3","7",34,0,"1",2.28571428571429,36,1.99677579365079,42.375
"Master/Grandmaster","NA1_4802798232",2128,"2","8",37,1,"1",2.25,50,1.99677579365079,42.375
"Master/Grandmaster","NA1_4802798232",2128,"5","7",31,1,"0",2.14285714285714,35,1.99677579365079,42.375
"Master/Grandmaster","NA1_4802802673",2224,"8","7",27,1,"1",1.85714285714286,26,2.09499007936508,48.25
"Master/Grandmaster","NA1_4802802673",2224,"6","7",31,2,"0",2,39,2.09499007936508,48.25
"Challenger","NA1_4802802673",2224,"2","9",38,11,"1",2.44444444444444,61,2.09499007936508,48.25
"Challenger","NA1_4802803282",1936,"8","7",26,1,"1",1.57142857142857,30,1.97767857142857,38.125
"Master/Grandmaster","NA1_4802803282",1936,"2","7",33,41,"0",2,37,1.97767857142857,38.125
"Master/Grandmaster","NA1_4802803282",1936,"6","7",28,2,"1",2,39,1.97767857142857,38.125
"Master/Grandmaster","NA1_4802811352",2191,"5","9",30,3,"0",1.6,46,1.88229166666667,41.375
"Challenger","NA1_4802811352",2191,"3","8",35,4,"1",2.33333333333333,41,1.88229166666667,41.375
"Master/Grandmaster","NA1_4802811352",2191,"4","8",31,0,"0",1.625,41,1.88229166666667,41.375
"Challenger","NA1_4802812190",2222,"7","7",28,0,"0",2,35,1.93653048340548,46.5
"Challenger","NA1_4802812190",2222,"5","8",34,1,"1",1.44444444444444,45,1.93653048340548,46.5
"Master/Grandmaster","NA1_4802812190",2222,"1","9",38,2,"0",2.11111111111111,48,1.93653048340548,46.5
"Challenger","NA1_4802815139",2227,"1","9",40,17,"1",2,62,1.84424603174603,49
"Master/Grandmaster","NA1_4802815139",2227,"5","8",28,1,"1",1.875,42,1.84424603174603,49
"Master/Grandmaster","NA1_4802815139",2227,"7","8",27,0,"0",1.625,40,1.84424603174603,49
"Master/Grandmaster","NA1_4802817670",2132,"6","8",30,11,"0",2,32,1.78125,47.25
"Master/Grandmaster","NA1_4802817670",2132,"5","8",31,0,"1",1.5,45,1.78125,47.25
"Master/Grandmaster","NA1_4802817670",2132,"1","10",38,3,"1",1.8,72,1.78125,47.25
"Master/Grandmaster","NA1_4802818402",1975,"7","6",27,0,"0",2.16666666666667,30,1.84429563492063,38.75
"Challenger","NA1_4802818402",1975,"6","7",27,40,"1",1.71428571428571,31,1.84429563492063,38.75
"Master/Grandmaster","NA1_4802818402",1975,"2","7",34,3,"0",2.14285714285714,33,1.84429563492063,38.75
"Master/Grandmaster","NA1_4802822743",1956,"8","6",21,31,"0",2.16666666666667,22,1.7856848013098,39.375
"Challenger","NA1_4802822743",1956,"2","10",35,2,"1",1.63636363636364,55,1.7856848013098,39.375
"Challenger","NA1_4802822743",1956,"3","9",34,0,"1",1.61538461538462,62,1.7856848013098,39.375
"Challenger","NA1_4802824187",2262,"3","9",35,2,"0",2.22222222222222,46,1.96304563492063,41.75
"Challenger","NA1_4802824187",2262,"7","7",28,1,"1",1.85714285714286,36,1.96304563492063,41.75
"Challenger","NA1_4802824187",2262,"1","8",38,3,"0",2.25,36,1.96304563492063,41.75
"Master/Grandmaster","NA1_4802826879",2099,"7","9",26,5,"0",1.5,43,1.88541666666667,41.625
"Master/Grandmaster","NA1_4802826879",2099,"5","8",30,1,"0",2.375,37,1.88541666666667,41.625
"Master/Grandmaster","NA1_4802826879",2099,"6","7",27,12,"0",1.71428571428571,44,1.88541666666667,41.625
"Challenger","NA1_4802831789",2218,"6","8",28,0,"1",1.625,34,1.96279761904762,42.375
"Master/Grandmaster","NA1_4802831789",2218,"8","8",26,0,"1",1.875,27,1.96279761904762,42.375
"Master/Grandmaster","NA1_4802831789",2218,"7","7",27,0,"0",1.625,30,1.96279761904762,42.375
"Master/Grandmaster","NA1_4802837438",2077,"4","8",33,0,"1",1.875,36,1.79141865079365,40.875
"Master/Grandmaster","NA1_4802837438",2077,"6","6",28,0,"0",2.5,26,1.79141865079365,40.875
"Master/Grandmaster","NA1_4802837438",2077,"5","8",31,12,"1",1.75,55,1.79141865079365,40.875
"Challenger","NA1_4802838074",2023,"2","8",34,1,"0",2,38,2.06522817460317,39.375
"Challenger","NA1_4802838074",2023,"7","8",31,0,"0",2,46,2.06522817460317,39.375
"Challenger","NA1_4802838074",2023,"6","8",31,1,"1",1.875,38,2.06522817460317,39.375
"Challenger","NA1_4802842626",2106,"4","7",34,1,"1",2.14285714285714,24,1.88645833333333,37.25
"Master/Grandmaster","NA1_4802842626",2106,"5","8",31,1,"0",1.625,35,1.88645833333333,37.25
"Master/Grandmaster","NA1_4802842626",2106,"8","7",23,17,"1",1.71428571428571,35,1.88645833333333,37.25
"Master/Grandmaster","NA1_4802846842",1920,"8","7",24,41,"0",1.71428571428571,23,1.84002976190476,40.625
"Master/Grandmaster","NA1_4802846842",1920,"6","7",26,0,"0",1.71428571428571,39,1.84002976190476,40.625
"Challenger","NA1_4802846842",1920,"1","8",34,53,"0",2.25,45,1.84002976190476,40.625
"Master/Grandmaster","NA1_4802848610",2285,"2","9",41,6,"1",1.7,48,1.8531746031746,41
"Master/Grandmaster","NA1_4802848610",2285,"8","7",23,1,"0",1.85714285714286,27,1.8531746031746,41
"Master/Grandmaster","NA1_4802848610",2285,"3","8",37,0,"1",2.125,46,1.8531746031746,41
"Challenger","NA1_4802853630",1977,"2","8",34,0,"1",1.625,45,1.85863095238095,40.75
"Challenger","NA1_4802853630",1977,"5","8",30,0,"1",1.66666666666667,44,1.85863095238095,40.75
"Challenger","NA1_4802853630",1977,"6","8",30,1,"1",2,29,1.85863095238095,40.75
"Master/Grandmaster","NA1_4802854041",2000,"5","8",31,0,"1",1.625,42,1.8546626984127,41.75
"Master/Grandmaster","NA1_4802854041",2000,"6","8",28,0,"1",1.875,44,1.8546626984127,41.75
"Master/Grandmaster","NA1_4802854041",2000,"7","7",27,21,"0",2.28571428571429,38,1.8546626984127,41.75
"Challenger","NA1_4802857396",1966,"8","7",26,32,"1",1.85714285714286,34,1.85734126984127,44.75
"Challenger","NA1_4802857396",1966,"3","8",31,3,"1",1.75,47,1.85734126984127,44.75
"Challenger","NA1_4802857396",1966,"7","7",27,1,"1",1.85714285714286,42,1.85734126984127,44.75
"Master/Grandmaster","NA1_4802859082",2184,"3","8",34,0,"0",1.75,46,2.01016865079365,42.375
"Challenger","NA1_4802859082",2184,"2","8",37,0,"1",2,40,2.01016865079365,42.375
"Challenger","NA1_4802859082",2184,"8","7",27,33,"0",1.625,39,2.01016865079365,42.375
"Master/Grandmaster","NA1_4802860162",2183,"3","7",37,20,"1",2.28571428571429,40,1.94136904761905,37.75
"Challenger","NA1_4802860162",2183,"4","7",30,0,"1",1.57142857142857,36,1.94136904761905,37.75
"Master/Grandmaster","NA1_4802860162",2183,"6","8",28,2,"0",1.66666666666667,48,1.94136904761905,37.75
"Challenger","NA1_4802864770",2207,"1","8",38,2,"0",1.9,64,1.909375,47.375
"Master/Grandmaster","NA1_4802864770",2207,"8","7",26,1,"0",1.85714285714286,38,1.909375,47.375
"Challenger","NA1_4802864770",2207,"2","8",38,1,"0",2.125,52,1.909375,47.375
"Master/Grandmaster","NA1_4802866329",2101,"1","8",37,2,"1",2.11111111111111,51,1.91964285714286,47
"Master/Grandmaster","NA1_4802866329",2101,"7","7",28,13,"1",1.85714285714286,41,1.91964285714286,47
"Challenger","NA1_4802866329",2101,"3","9",33,1,"0",1.83333333333333,86,1.91964285714286,47
"Challenger","NA1_4802866670",2301,"6","7",30,0,"1",1.71428571428571,37,1.86428571428571,40.75
"Challenger","NA1_4802866670",2301,"2","8",40,27,"1",2.125,44,1.86428571428571,40.75
"Master/Grandmaster","NA1_4802866670",2301,"8","7",20,1,"0",1.5,35,1.86428571428571,40.75
"Master/Grandmaster","NA1_4802868050",2199,"5","7",33,10,"0",2,41,1.953125,43.625
"Challenger","NA1_4802868050",2199,"3","8",35,1,"0",2,50,1.953125,43.625
"Challenger","NA1_4802868050",2199,"2","8",38,0,"1",2,42,1.953125,43.625
"Challenger","NA1_4802869741",1925,"4","8",31,1,"0",1.55555555555556,45,1.85739087301587,46.375
"Challenger","NA1_4802869741",1925,"8","8",28,0,"1",1.25,39,1.85739087301587,46.375
"Challenger","NA1_4802869741",1925,"2","8",34,10,"1",1.875,47,1.85739087301587,46.375
"Master/Grandmaster","NA1_4802872296",2128,"6","7",30,30,"1",1.85714285714286,39,1.89027777777778,43.25
"Challenger","NA1_4802872296",2128,"1","8",37,2,"1",1.9,57,1.89027777777778,43.25
"Master/Grandmaster","NA1_4802872296",2128,"7","7",27,1,"1",1.85714285714286,44,1.89027777777778,43.25
"Master/Grandmaster","NA1_4802876491",1842,"2","8",33,11,"1",1.33333333333333,46,1.84459325396825,45.875
"Challenger","NA1_4802876491",1842,"1","8",33,14,"1",2.125,59,1.84459325396825,45.875
"Master/Grandmaster","NA1_4802876491",1842,"5","8",31,5,"1",1.75,45,1.84459325396825,45.875
"Challenger","NA1_4802878154",2257,"7","6",28,0,"1",1.83333333333333,28,1.83333333333333,42
"Challenger","NA1_4802878154",2257,"5","7",33,20,"0",2,46,1.83333333333333,42
"Master/Grandmaster","NA1_4802878154",2257,"4","8",33,0,"1",1.625,49,1.83333333333333,42
"Challenger","NA1_4802884417",2203,"2","7",37,0,"1",2.125,43,1.84499007936508,44
"Challenger","NA1_4802884417",2203,"3","8",35,4,"1",1.75,56,1.84499007936508,44
"Master/Grandmaster","NA1_4802884417",2203,"1","9",37,6,"0",1.77777777777778,58,1.84499007936508,44
"Challenger","NA1_4802887191",2149,"4","8",31,1,"0",1.75,46,1.91339285714286,43.875
"Master/Grandmaster","NA1_4802887191",2149,"3","8",34,1,"1",1.7,66,1.91339285714286,43.875
"Challenger","NA1_4802887191",2149,"2","7",38,1,"0",2.71428571428571,40,1.91339285714286,43.875
"Challenger","NA1_4802888623",2094,"3","7",35,1,"1",2.57142857142857,45,1.95858134920635,45
"Challenger","NA1_4802888623",2094,"8","8",30,1,"1",1.77777777777778,47,1.95858134920635,45
"Master/Grandmaster","NA1_4802888623",2094,"5","8",35,0,"0",1.875,45,1.95858134920635,45
"Challenger","NA1_4802892183",1944,"5","8",31,6,"1",1.77777777777778,59,1.72594246031746,51
"Challenger","NA1_4802892183",1944,"1","9",35,2,"1",1.85714285714286,110,1.72594246031746,51
"Master/Grandmaster","NA1_4802892183",1944,"3","9",35,1,"1",1.66666666666667,25,1.72594246031746,51
"Master/Grandmaster","NA1_4802895277",2064,"8","7",27,0,"0",1.42857142857143,30,1.72251984126984,40.875
"Challenger","NA1_4802895277",2064,"1","9",37,1,"0",1.8,54,1.72251984126984,40.875
"Challenger","NA1_4802895277",2064,"7","8",28,2,"1",1.375,43,1.72251984126984,40.875
"Master/Grandmaster","NA1_4802900602",2313,"7","7",28,0,"1",2,36,2.12400793650794,43.5
"Challenger","NA1_4802900602",2313,"2","8",40,3,"1",2.375,49,2.12400793650794,43.5
"Challenger","NA1_4802900602",2313,"3","8",38,51,"0",2.25,44,2.12400793650794,43.5
"Challenger","NA1_4802902902",2113,"8","7",26,1,"0",2,36,1.94444444444444,45.625
"Challenger","NA1_4802902902",2113,"7","8",28,1,"1",1.55555555555556,37,1.94444444444444,45.625
"Challenger","NA1_4802902902",2113,"1","9",35,9,"1",1.88888888888889,61,1.94444444444444,45.625
"Master/Grandmaster","NA1_4802907936",2038,"5","7",30,11,"1",2,34,2.01165674603175,42
"Challenger","NA1_4802907936",2038,"4","8",34,2,"0",2,52,2.01165674603175,42
"Challenger","NA1_4802907936",2038,"6","8",28,2,"0",2.11111111111111,31,2.01165674603175,42
"Master/Grandmaster","NA1_4802908557",2146,"5","8",31,11,"0",2.22222222222222,46,2.01428571428571,47.5
"Master/Grandmaster","NA1_4802908557",2146,"2","9",37,1,"0",2,51,2.01428571428571,47.5
"Master/Grandmaster","NA1_4802908557",2146,"1","7",37,11,"0",2.71428571428571,48,2.01428571428571,47.5
"Master/Grandmaster","NA1_4802911076",2150,"4","8",34,10,"1",1.75,42,1.95982142857143,43.125
"Challenger","NA1_4802911076",2150,"8","7",20,1,"1",1.42857142857143,28,1.95982142857143,43.125
"Challenger","NA1_4802911076",2150,"7","8",30,10,"1",1.66666666666667,46,1.95982142857143,43.125
"Master/Grandmaster","NA1_4802912204",1979,"4","8",31,61,"0",1.625,38,1.86517857142857,46.625
"Challenger","NA1_4802912204",1979,"7","7",28,40,"0",2,45,1.86517857142857,46.625
"Challenger","NA1_4802912204",1979,"3","8",34,1,"0",1.875,47,1.86517857142857,46.625
"Challenger","NA1_4802914643",2221,"4","8",34,0,"1",1.58333333333333,59,1.81894841269841,49.75
"Challenger","NA1_4802914643",2221,"7","6",30,2,"0",2,26,1.81894841269841,49.75
"Challenger","NA1_4802914643",2221,"5","8",33,5,"1",1.75,40,1.81894841269841,49.75
"Challenger","NA1_4802922931",1999,"6","8",28,0,"1",1.75,38,1.81230158730159,38.625
"Master/Grandmaster","NA1_4802922931",1999,"4","8",33,0,"0",1.55555555555556,49,1.81230158730159,38.625
"Challenger","NA1_4802922931",1999,"8","5",15,84,"1",1,5,1.81230158730159,38.625
"Master/Grandmaster","NA1_4802923140",2165,"5","7",33,0,"3",2.28571428571429,32,1.99975198412698,40.5
"Challenger","NA1_4802923140",2165,"4","8",34,2,"3",1.75,37,1.99975198412698,40.5
"Master/Grandmaster","NA1_4802923140",2165,"1","8",37,3,"3",2,51,1.99975198412698,40.5
"Challenger","NA1_4802927056",2040,"3","9",34,0,"0",1.77777777777778,53,1.89856150793651,45.625
"Challenger","NA1_4802927056",2040,"8","7",30,0,"1",1.71428571428571,36,1.89856150793651,45.625
"Master/Grandmaster","NA1_4802927056",2040,"7","8",31,0,"0",1.58333333333333,59,1.89856150793651,45.625
"Challenger","NA1_4802927851",1986,"2","7",35,1,"1",2.42857142857143,43,1.88640873015873,42
"Master/Grandmaster","NA1_4802927851",1986,"8","8",28,27,"0",1.875,38,1.88640873015873,42
"Challenger","NA1_4802927851",1986,"4","7",34,0,"1",2.28571428571429,34,1.88640873015873,42
"Challenger","NA1_4802928243",2165,"1","9",38,2,"1",1.6,59,1.77247023809524,49.375
"Master/Grandmaster","NA1_4802928243",2165,"7","7",26,3,"0",2.57142857142857,26,1.77247023809524,49.375
"Challenger","NA1_4802928243",2165,"4","9",35,3,"0",1.9,81,1.77247023809524,49.375
"Master/Grandmaster","NA1_4802932127",2150,"2","8",38,1,"0",2.125,53,1.74642857142857,49
"Master/Grandmaster","NA1_4802932127",2150,"4","8",34,12,"1",1.875,49,1.74642857142857,49
"Master/Grandmaster","NA1_4802932127",2150,"5","8",33,40,"0",1.875,51,1.74642857142857,49
"Master/Grandmaster","NA1_4802933375",2235,"1","8",38,2,"1",2.5,53,1.88020833333333,45.875
"Master/Grandmaster","NA1_4802933375",2235,"7","8",28,1,"1",1.5,42,1.88020833333333,45.875
"Master/Grandmaster","NA1_4802933375",2235,"4","8",33,0,"1",1.66666666666667,46,1.88020833333333,45.875
"Challenger","NA1_4802937246",2344,"8","6",20,24,"0",1.83333333333333,30,1.87774621212121,50.125
"Master/Grandmaster","NA1_4802937246",2344,"4","8",37,11,"1",2.25,47,1.87774621212121,50.125
"Master/Grandmaster","NA1_4802937246",2344,"3","8",38,0,"1",2.25,48,1.87774621212121,50.125
"Challenger","NA1_4802940703",2260,"6","7",30,0,"0",2,34,1.95535714285714,38.75
"Challenger","NA1_4802940703",2260,"2","8",38,1,"1",2,44,1.95535714285714,38.75
"Master/Grandmaster","NA1_4802940703",2260,"7","8",30,1,"0",1.75,44,1.95535714285714,38.75
"Master/Grandmaster","NA1_4802943015",2085,"8","5",17,117,"0",1,4,1.80877976190476,45.625
"Challenger","NA1_4802943015",2085,"7","8",30,0,"1",1.55555555555556,46,1.80877976190476,45.625
"Challenger","NA1_4802943015",2085,"1","9",38,1,"1",2,57,1.80877976190476,45.625
"Challenger","NA1_4802945633",2051,"6","7",28,1,"0",1.71428571428571,30,1.7908189033189,47.5
"Challenger","NA1_4802945633",2051,"7","7",27,2,"0",1.85714285714286,35,1.7908189033189,47.5
"Challenger","NA1_4802945633",2051,"1","9",35,1,"1",1.4,50,1.7908189033189,47.5
"Master/Grandmaster","NA1_4802946666",2188,"7","7",26,1,"0",2,36,1.94027777777778,42.375
"Master/Grandmaster","NA1_4802946666",2188,"4","7",37,2,"1",2.28571428571429,39,1.94027777777778,42.375
"Master/Grandmaster","NA1_4802946666",2188,"8","7",24,0,"0",1.71428571428571,30,1.94027777777778,42.375
"Challenger","NA1_4802949893",2162,"7","7",28,2,"0",1.85714285714286,32,2.00818452380952,43.875
"Challenger","NA1_4802949893",2162,"6","7",30,1,"0",2,41,2.00818452380952,43.875
"Challenger","NA1_4802949893",2162,"8","6",26,3,"1",2.33333333333333,32,2.00818452380952,43.875
"Challenger","NA1_4802951553",2098,"6","7",28,0,"0",1.85714285714286,26,1.93405032467532,40.5
"Master/Grandmaster","NA1_4802951553",2098,"5","7",30,10,"1",2.14285714285714,38,1.93405032467532,40.5
"Master/Grandmaster","NA1_4802951553",2098,"3","8",31,17,"0",1.875,47,1.93405032467532,40.5
"Challenger","NA1_4802952313",1925,"5","7",31,0,"1",2.28571428571429,40,1.88616071428571,43.125
"Challenger","NA1_4802952313",1925,"3","7",33,1,"0",2.28571428571429,40,1.88616071428571,43.125
"Master/Grandmaster","NA1_4802952313",1925,"8","7",20,0,"0",1.125,27,1.88616071428571,43.125
"Master/Grandmaster","NA1_4802952701",2201,"2","9",38,2,"0",1.5,50,1.87673611111111,40.875
"Master/Grandmaster","NA1_4802952701",2201,"3","9",37,1,"1",1.88888888888889,51,1.87673611111111,40.875
"Challenger","NA1_4802952701",2201,"5","8",30,0,"1",1.625,47,1.87673611111111,40.875
"Challenger","NA1_4802955725",2172,"3","9",35,0,"1",1.66666666666667,52,1.85416666666667,41.5
"Challenger","NA1_4802955725",2172,"7","7",26,0,"1",1.71428571428571,35,1.85416666666667,41.5
"Challenger","NA1_4802955725",2172,"6","8",27,3,"1",1.5,40,1.85416666666667,41.5
"Challenger","NA1_4802962136",2268,"1","9",38,13,"0",2,80,1.97991071428571,46.25
"Master/Grandmaster","NA1_4802962136",2268,"8","7",26,1,"1",2.14285714285714,35,1.97991071428571,46.25
"Master/Grandmaster","NA1_4802962136",2268,"5","8",31,0,"1",1.875,47,1.97991071428571,46.25
"Master/Grandmaster","NA1_4802962749",2007,"3","7",33,1,"1",1.8,49,1.69109848484848,49.75
"Master/Grandmaster","NA1_4802962749",2007,"6","7",30,1,"1",1.54545454545455,50,1.69109848484848,49.75
"Master/Grandmaster","NA1_4802962749",2007,"2","8",34,0,"0",1.58333333333333,61,1.69109848484848,49.75
"Master/Grandmaster","NA1_4802964207",2346,"4","8",33,24,"1",1.875,37,1.69618055555556,40.125
"Master/Grandmaster","NA1_4802964207",2346,"8","8",23,0,"0",1.375,27,1.69618055555556,40.125
"Master/Grandmaster","NA1_4802964207",2346,"5","8",31,42,"1",1.625,41,1.69618055555556,40.125
"Challenger","NA1_4802966348",2022,"3","8",33,10,"0",2.125,41,1.93988095238095,43.375
"Master/Grandmaster","NA1_4802966348",2022,"4","8",33,1,"1",1.75,51,1.93988095238095,43.375
"Master/Grandmaster","NA1_4802966348",2022,"6","7",30,8,"0",2.28571428571429,43,1.93988095238095,43.375
"Master/Grandmaster","NA1_4802967040",2000,"5","8",30,11,"1",1.75,43,1.86814123376623,49.625
"Master/Grandmaster","NA1_4802967040",2000,"4","8",31,51,"1",1.72727272727273,78,1.86814123376623,49.625
"Master/Grandmaster","NA1_4802967040",2000,"8","7",24,1,"0",2.14285714285714,33,1.86814123376623,49.625
"Challenger","NA1_4802970288",2160,"5","8",31,45,"0",1.75,45,1.89548611111111,45.625
"Challenger","NA1_4802970288",2160,"6","8",30,0,"0",1.75,46,1.89548611111111,45.625
"Challenger","NA1_4802970288",2160,"4","8",34,1,"0",1.9,46,1.89548611111111,45.625
"Challenger","NA1_4802970327",2044,"1","9",37,1,"1",1.88888888888889,53,2.02480158730159,46.875
"Master/Grandmaster","NA1_4802970327",2044,"2","8",37,1,"1",2.25,50,2.02480158730159,46.875
"Master/Grandmaster","NA1_4802970327",2044,"6","8",28,0,"0",1.625,43,2.02480158730159,46.875
"Challenger","NA1_4802974685",2163,"4","8",33,1,"1",1.625,46,1.93392857142857,44.5
"Challenger","NA1_4802974685",2163,"1","9",38,4,"0",2.11111111111111,65,1.93392857142857,44.5
"Challenger","NA1_4802974685",2163,"2","8",38,0,"1",2.375,54,1.93392857142857,44.5
"Master/Grandmaster","NA1_4802975219",2095,"7","7",24,0,"1",1.57142857142857,28,1.86622023809524,46.375
"Master/Grandmaster","NA1_4802975219",2095,"6","8",27,0,"1",1.75,34,1.86622023809524,46.375
"Challenger","NA1_4802975219",2095,"1","8",37,1,"1",2.25,47,1.86622023809524,46.375
"Master/Grandmaster","NA1_4802978818",1902,"6","8",27,44,"0",1.875,43,1.99330357142857,40.125
"Challenger","NA1_4802978818",1902,"5","7",28,0,"0",1.85714285714286,36,1.99330357142857,40.125
"Challenger","NA1_4802978818",1902,"2","8",35,1,"0",1.875,61,1.99330357142857,40.125
"Master/Grandmaster","NA1_4802979299",1977,"5","8",31,0,"0",1.75,44,1.75831980519481,46.375
"Challenger","NA1_4802979299",1977,"6","8",28,0,"1",1.5,55,1.75831980519481,46.375
"Master/Grandmaster","NA1_4802979299",1977,"8","8",26,1,"0",1.33333333333333,42,1.75831980519481,46.375
"Master/Grandmaster","NA1_4802980703",1991,"3","8",34,0,"1",2,52,1.87053571428571,45.375
"Master/Grandmaster","NA1_4802980703",1991,"2","8",35,8,"0",2.33333333333333,56,1.87053571428571,45.375
"Challenger","NA1_4802980703",1991,"1","9",35,2,"1",1.66666666666667,44,1.87053571428571,45.375
"Master/Grandmaster","NA1_4802982640",2392,"8","5",23,1,"0",2.4,14,2.04910714285714,37.75
"Challenger","NA1_4802982640",2392,"1","8",41,2,"1",1.875,55,2.04910714285714,37.75
"Challenger","NA1_4802982640",2392,"2","9",41,4,"1",2.1,59,2.04910714285714,37.75
"Challenger","NA1_4802985190",2366,"3","8",35,0,"0",1.875,43,1.82326388888889,46.875
"Master/Grandmaster","NA1_4802985190",2366,"6","7",30,0,"0",2,34,1.82326388888889,46.875
"Master/Grandmaster","NA1_4802985190",2366,"2","9",40,3,"0",1.9,70,1.82326388888889,46.875
"Master/Grandmaster","NA1_4802987734",2105,"8","6",21,0,"0",2.16666666666667,27,1.828125,44
"Master/Grandmaster","NA1_4802987734",2105,"1","9",34,5,"1",2,53,1.828125,44
"Master/Grandmaster","NA1_4802987734",2105,"4","8",33,1,"1",1.875,51,1.828125,44
"Challenger","NA1_4802990335",2029,"4","7",33,0,"1",1.42857142857143,34,1.85342261904762,39.625
"Master/Grandmaster","NA1_4802990335",2029,"6","8",31,3,"1",1.625,35,1.85342261904762,39.625
"Challenger","NA1_4802990335",2029,"1","7",35,2,"1",2.375,48,1.85342261904762,39.625
"Master/Grandmaster","NA1_4802993536",2021,"7","7",30,0,"1",1.71428571428571,36,1.86631944444444,39.25
"Challenger","NA1_4802993536",2021,"2","7",35,2,"1",2.28571428571429,40,1.86631944444444,39.25
"Master/Grandmaster","NA1_4802993536",2021,"8","6",26,14,"1",2.14285714285714,39,1.86631944444444,39.25
"Challenger","NA1_4802993955",2015,"7","8",30,1,"1",1.875,42,1.87256493506494,44.125
"Challenger","NA1_4802993955",2015,"4","8",34,1,"1",2,39,1.87256493506494,44.125
"Challenger","NA1_4802993955",2015,"3","8",35,67,"1",1.875,51,1.87256493506494,44.125
"Challenger","NA1_4802996349",2210,"7","7",27,1,"1",1.57142857142857,39,1.85292658730159,41.125
"Challenger","NA1_4802996349",2210,"4","8",34,0,"0",1.875,37,1.85292658730159,41.125
"Challenger","NA1_4802996349",2210,"8","7",20,1,"0",1.57142857142857,30,1.85292658730159,41.125
"Challenger","NA1_4802996661",2177,"7","8",28,3,"1",1.75,41,1.84131944444444,42.5
"Challenger","NA1_4802996661",2177,"1","9",38,4,"0",1.8,51,1.84131944444444,42.5
"Master/Grandmaster","NA1_4802996661",2177,"3","9",37,0,"1",1.88888888888889,49,1.84131944444444,42.5
"Challenger","NA1_4802997021",2204,"5","9",30,4,"1",1.4,51,1.70833333333333,45.75
"Master/Grandmaster","NA1_4802997021",2204,"8","6",28,1,"0",1.83333333333333,25,1.70833333333333,45.75
"Challenger","NA1_4802997021",2204,"1","9",38,5,"1",1.88888888888889,61,1.70833333333333,45.75
"Challenger","NA1_4803002178",2148,"6","8",31,0,"0",1.75,46,2.04583333333333,45.75
"Master/Grandmaster","NA1_4803002178",2148,"4","9",35,0,"1",1.66666666666667,47,2.04583333333333,45.75
"Master/Grandmaster","NA1_4803002178",2148,"3","7",37,8,"0",2.42857142857143,44,2.04583333333333,45.75
"Master/Grandmaster","NA1_4803002626",2244,"7","7",31,1,"1",1.57142857142857,28,1.8640873015873,43.25
"Master/Grandmaster","NA1_4803002626",2244,"1","9",38,1,"0",2,48,1.8640873015873,43.25
